name,value,year,lastValue,rank,colour
EOS,5,2019.227,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.225,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.222,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.219,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.216,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.214,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.211,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.208,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.205,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.203,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.2,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.197,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.195,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.192,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.189,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.186,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.184,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.181,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.178,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.175,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.173,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.17,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.167,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.164,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.162,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.159,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.156,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.153,6,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.151,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.148,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.145,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.142,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.14,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.137,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.134,4,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.132,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.129,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.126,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.123,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.121,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.118,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.115,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.112,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.11,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.107,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,5,2019.104,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.101,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.099,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.096,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.093,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.09,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
EOS,4,2019.088,5,8,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.789,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.786,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.784,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.781,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.778,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.775,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.773,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.77,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.767,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.764,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.762,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.759,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.756,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.753,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.751,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.748,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.745,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.742,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.74,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.737,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.734,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.732,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.729,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.726,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.723,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.721,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.718,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.715,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.712,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.71,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.707,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.704,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.701,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.699,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.696,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.693,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.69,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.688,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.685,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.682,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.679,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.677,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.674,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.671,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.668,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.666,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.663,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.66,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.658,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.655,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.652,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.649,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.647,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.644,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.641,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.638,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.636,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.633,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.63,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.627,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.625,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.622,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.619,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.616,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.614,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.611,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.608,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.605,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.603,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.6,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.597,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.595,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.592,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.589,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.586,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.584,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.581,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.578,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.575,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.573,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.57,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.567,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.564,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.562,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.559,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.556,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.553,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.551,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.548,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.545,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.542,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.54,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.537,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.534,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.532,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.529,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.526,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.523,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.521,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.518,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.515,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.512,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.51,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.507,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.504,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.501,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.499,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.496,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.493,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.49,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.488,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.485,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.482,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.479,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.477,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.474,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.471,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.468,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.466,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.463,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.46,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.458,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.455,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.452,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.449,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.447,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.444,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,9,2019.441,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.438,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.436,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.433,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.43,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.427,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.425,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.422,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.419,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.416,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.414,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.411,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.408,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,8,2019.405,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.403,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.4,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.397,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.395,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.392,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.389,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,11,2019.386,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.384,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,16,2019.381,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,17,2019.378,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,16,2019.375,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,17,2019.373,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,16,2019.37,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.367,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.364,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.362,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.359,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.356,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,14,2019.353,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,14,2019.351,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,14,2019.348,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.345,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.342,9,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.34,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,16,2019.337,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,16,2019.334,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.332,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.329,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.326,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.323,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.321,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,14,2019.318,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.315,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.312,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.31,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.307,8,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.304,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.301,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.299,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.296,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.293,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.29,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,15,2019.288,11,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,14,2019.285,12,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.282,16,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.279,17,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.277,16,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.274,17,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.271,16,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.268,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.266,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.263,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.26,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.258,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.255,14,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.252,14,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.249,14,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.247,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.244,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.241,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.238,16,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.236,16,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.233,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.23,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.227,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.225,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.222,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.219,14,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.216,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.214,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.211,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.208,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.205,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.203,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.2,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.197,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.195,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.192,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.189,15,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.186,14,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.184,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.181,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.178,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.175,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.173,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.17,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.167,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.164,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.162,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.159,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.156,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.153,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.151,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.148,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.145,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.142,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.14,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.137,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,13,2019.134,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.132,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.129,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.126,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.123,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.121,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.118,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.115,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.112,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.11,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.107,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.104,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,11,2019.101,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,12,2019.099,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,11,2019.096,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,11,2019.093,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,11,2019.09,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
BSV,11,2019.088,13,9,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.789,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.786,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.784,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.781,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.778,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.775,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.773,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
XLM,10,2019.77,10,10,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
