,name,value,year,lastValue,rank,colour
0,BTC,144823993562.0,2019.789,138031885379.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
1,BTC,147650082215.0,2019.786,144962727398.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
2,BTC,150680499056.0,2019.784,148178376843.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3,BTC,149700817939.0,2019.781,150025712267.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4,BTC,149965767624.0,2019.778,154861842425.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
5,BTC,149685618275.0,2019.775,154354054194.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
6,BTC,154430515160.0,2019.773,153277483626.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
7,BTC,154579656110.0,2019.77,157160974644.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
8,BTC,147966069982.0,2019.767,158949942842.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
9,BTC,148252589805.0,2019.764,159068712900.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
10,BTC,143607672862.0,2019.762,158009772437.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
11,BTC,146529229668.0,2019.759,163364406732.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
12,BTC,147491804056.0,2019.756,158981489715.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
13,BTC,148448162840.0,2019.753,158808570729.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
14,BTC,150823797662.0,2019.751,167138722904.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
15,BTC,149913972768.0,2019.748,168806151583.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
16,BTC,149011567415.0,2019.745,168459778835.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
17,BTC,145590374681.0,2019.742,169706332936.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
18,BTC,148122503616.0,2019.74,166495319475.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
19,BTC,148212635834.0,2019.737,168090392935.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
20,BTC,145812492488.0,2019.734,166928044164.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
21,BTC,152404005091.0,2019.732,165804227835.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
22,BTC,154785821876.0,2019.729,165899500650.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
23,BTC,174674558023.0,2019.726,169883866262.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
24,BTC,180784051699.0,2019.723,166777392742.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
25,BTC,179853287294.0,2019.721,172087039875.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
26,BTC,182738947696.0,2019.718,166547360782.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
27,BTC,184240949577.0,2019.715,156006603607.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
28,BTC,182998899156.0,2019.712,134968410276.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
29,BTC,183748515828.0,2019.71,135337364282.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
30,BTC,184366827555.0,2019.707,145469660005.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
31,BTC,185618174384.0,2019.704,148432733155.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
32,BTC,185784300332.0,2019.701,148026597064.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
33,BTC,185809163035.0,2019.699,143808163807.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
34,BTC,186678943059.0,2019.696,143517630376.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
35,BTC,182502788242.0,2019.693,145853994298.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
36,BTC,181360731383.0,2019.69,144823993562.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
37,BTC,185263578990.0,2019.688,147650082215.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
38,BTC,187150078007.0,2019.685,150680499056.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
39,BTC,188488525926.0,2019.682,149700817939.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
40,BTC,185530405363.0,2019.679,149965767624.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
41,BTC,189492405383.0,2019.677,149685618275.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
42,BTC,189810010608.0,2019.674,154430515160.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
43,BTC,190312487956.0,2019.671,154579656110.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
44,BTC,185333114163.0,2019.668,147966069982.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
45,BTC,174768292883.0,2019.666,148252589805.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
46,BTC,172470743516.0,2019.663,143607672862.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
47,BTC,171869216524.0,2019.66,146529229668.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
48,BTC,170274910132.0,2019.658,147491804056.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
49,BTC,174627460400.0,2019.655,148448162840.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
50,BTC,182325540955.0,2019.652,150823797662.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
51,BTC,185625235889.0,2019.649,149913972768.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
52,BTC,181450186164.0,2019.647,149011567415.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
53,BTC,181813631752.0,2019.644,145590374681.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
54,BTC,186231409722.0,2019.641,148122503616.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
55,BTC,181257125783.0,2019.638,148212635834.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
56,BTC,181364502142.0,2019.636,145812492488.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
57,BTC,192530283565.0,2019.633,152404005091.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
58,BTC,195243306008.0,2019.63,154785821876.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
59,BTC,185022920955.0,2019.627,174674558023.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
60,BTC,182966857173.0,2019.625,180784051699.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
61,BTC,185500055339.0,2019.622,179853287294.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
62,BTC,184357666577.0,2019.619,182738947696.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
63,BTC,179692803424.0,2019.616,184240949577.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
64,BTC,194762696644.0,2019.614,182998899156.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
65,BTC,203441494985.0,2019.611,183748515828.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
66,BTC,205941632235.0,2019.608,184366827555.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
67,BTC,202890020455.0,2019.605,185618174384.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
68,BTC,211961319133.0,2019.603,185784300332.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
69,BTC,213788089212.0,2019.6,185809163035.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
70,BTC,213330426789.0,2019.597,186678943059.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
71,BTC,205023347814.0,2019.595,182502788242.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
72,BTC,210848822060.0,2019.592,181360731383.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
73,BTC,195907875403.0,2019.589,185263578990.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
74,BTC,193233960601.0,2019.586,187150078007.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
75,BTC,187791090996.0,2019.584,188488525926.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
76,BTC,185653203391.0,2019.581,185530405363.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
77,BTC,180028959603.0,2019.578,189492405383.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
78,BTC,171472452506.0,2019.575,189810010608.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
79,BTC,169880343827.0,2019.573,190312487956.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
80,BTC,170461958074.0,2019.57,185333114163.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
81,BTC,169099540423.0,2019.567,174768292883.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
82,BTC,176085968354.0,2019.564,172470743516.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
83,BTC,176806451137.0,2019.562,171869216524.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
84,BTC,175005760794.0,2019.559,170274910132.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
85,BTC,176572890702.0,2019.556,174627460400.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
86,BTC,184443440748.0,2019.553,182325540955.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
87,BTC,188987475962.0,2019.551,185625235889.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
88,BTC,191963691255.0,2019.548,181450186164.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
89,BTC,187725578628.0,2019.545,181813631752.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
90,BTC,190129918121.0,2019.542,186231409722.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
91,BTC,172777250515.0,2019.54,181257125783.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
92,BTC,168908640950.0,2019.537,181364502142.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
93,BTC,194147627475.0,2019.534,192530283565.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
94,BTC,182741933552.0,2019.532,195243306008.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
95,BTC,202968191001.0,2019.529,185022920955.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
96,BTC,210494417832.0,2019.526,182966857173.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
97,BTC,202324174692.0,2019.523,185500055339.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
98,BTC,216515999522.0,2019.521,184357666577.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
99,BTC,223928128583.0,2019.518,179692803424.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
100,BTC,218778355444.0,2019.515,194762696644.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
101,BTC,203881891346.0,2019.512,203441494985.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
102,BTC,199546110914.0,2019.51,205941632235.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
103,BTC,195424678267.0,2019.507,202890020455.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
104,BTC,199617404432.0,2019.504,211961319133.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
105,BTC,212867079175.0,2019.501,213788089212.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
106,BTC,192206536806.0,2019.499,213330426789.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
107,BTC,188297637574.0,2019.496,205023347814.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
108,BTC,192442065810.0,2019.493,210848822060.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
109,BTC,212739713110.0,2019.49,195907875403.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
110,BTC,220681459666.0,2019.488,193233960601.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
111,BTC,198878940964.0,2019.485,187791090996.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
112,BTC,231462117209.0,2019.482,185653203391.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
113,BTC,209647943360.0,2019.479,180028959603.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
114,BTC,195762668679.0,2019.477,171472452506.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
115,BTC,192970090355.0,2019.474,169880343827.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
116,BTC,190214124824.0,2019.471,170461958074.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
117,BTC,180293241528.0,2019.468,169099540423.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
118,BTC,169304784791.0,2019.466,176085968354.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
119,BTC,164780855869.0,2019.463,176806451137.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
120,BTC,161353637186.0,2019.46,175005760794.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
121,BTC,165573372261.0,2019.458,176572890702.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
122,BTC,159769423370.0,2019.455,184443440748.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
123,BTC,156982138835.0,2019.452,188987475962.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
124,BTC,154398880249.0,2019.449,191963691255.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
125,BTC,146160317148.0,2019.447,187725578628.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
126,BTC,144634684711.0,2019.444,190129918121.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
127,BTC,140748537530.0,2019.441,172777250515.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
128,BTC,142023351079.0,2019.438,168908640950.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
129,BTC,136465098533.0,2019.436,194147627475.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
130,BTC,141172841635.0,2019.433,182741933552.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
131,BTC,142754693588.0,2019.43,202968191001.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
132,BTC,138800725479.0,2019.427,210494417832.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
133,BTC,138824651666.0,2019.425,202324174692.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
134,BTC,136742790469.0,2019.422,216515999522.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
135,BTC,145619047341.0,2019.419,223928128583.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
136,BTC,155077231351.0,2019.416,218778355444.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
137,BTC,151890214310.0,2019.414,203881891346.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
138,BTC,152059886414.0,2019.411,199546110914.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
139,BTC,147525141134.0,2019.408,195424678267.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
140,BTC,153537047655.0,2019.405,199617404432.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
141,BTC,154590202287.0,2019.403,212867079175.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
142,BTC,156093754762.0,2019.4,192206536806.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
143,BTC,153725486067.0,2019.397,188297637574.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
144,BTC,142708188838.0,2019.395,192442065810.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
145,BTC,141539115575.0,2019.392,212739713110.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
146,BTC,139654107035.0,2019.389,220681459666.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
147,BTC,136063898960.0,2019.386,198878940964.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
148,BTC,141065573610.0,2019.384,231462117209.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
149,BTC,141315695728.0,2019.381,209647943360.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
150,BTC,145185076705.0,2019.378,195762668679.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
151,BTC,128761727083.0,2019.375,192970090355.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
152,BTC,130034777633.0,2019.373,190214124824.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
153,BTC,139599559278.0,2019.37,180293241528.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
154,BTC,145254332460.0,2019.367,169304784791.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
155,BTC,141508656735.0,2019.364,164780855869.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
156,BTC,138316573807.0,2019.362,161353637186.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
157,BTC,123389710222.0,2019.359,165573372261.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
158,BTC,127488435181.0,2019.356,159769423370.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
159,BTC,112863284035.0,2019.353,156982138835.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
160,BTC,109238600750.0,2019.351,154398880249.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
161,BTC,105829143585.0,2019.348,146160317148.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
162,BTC,103112368557.0,2019.345,144634684711.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
163,BTC,101640471056.0,2019.342,140748537530.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
164,BTC,102494420158.0,2019.34,142023351079.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
165,BTC,103112021259.0,2019.337,136465098533.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
166,BTC,101986240859.0,2019.334,141172841635.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
167,BTC,97330112147.0,2019.332,142754693588.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
168,BTC,95501110091.0,2019.329,138800725479.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
169,BTC,94573826827.0,2019.326,138824651666.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
170,BTC,92737510865.0,2019.323,136742790469.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
171,BTC,93391244395.0,2019.321,145619047341.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
172,BTC,93086156556.0,2019.318,155077231351.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
173,BTC,93272287960.0,2019.315,151890214310.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
174,BTC,92046492864.0,2019.312,152059886414.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
175,BTC,96530038144.0,2019.31,147525141134.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
176,BTC,98417387004.0,2019.307,153537047655.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
177,BTC,95354207776.0,2019.304,154590202287.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
178,BTC,93847052256.0,2019.301,156093754762.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
179,BTC,94248717444.0,2019.299,153725486067.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
180,BTC,93638345002.0,2019.296,142708188838.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
181,BTC,93532402741.0,2019.293,141539115575.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
182,BTC,92702617458.0,2019.29,139654107035.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
183,BTC,92404613297.0,2019.288,136063898960.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
184,BTC,89422237603.0,2019.285,141065573610.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
185,BTC,91188595341.0,2019.282,141315695728.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
186,BTC,89925574875.0,2019.279,145185076705.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
187,BTC,89792633045.0,2019.277,128761727083.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
188,BTC,89341168457.0,2019.274,130034777633.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
189,BTC,93918439274.0,2019.271,139599559278.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
190,BTC,91799330425.0,2019.268,145254332460.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
191,BTC,93286365973.0,2019.266,141508656735.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
192,BTC,91674230186.0,2019.263,138316573807.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
193,BTC,89212733450.0,2019.26,123389710222.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
194,BTC,88796118650.0,2019.258,127488435181.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
195,BTC,86778727821.0,2019.255,112863284035.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
196,BTC,87655288145.0,2019.252,109238600750.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
197,BTC,85986009273.0,2019.249,105829143585.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
198,BTC,73269368747.0,2019.247,103112368557.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
199,BTC,72339379036.0,2019.244,101640471056.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
200,BTC,72355190645.0,2019.241,102494420158.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
201,BTC,72202088875.0,2019.238,103112021259.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
202,BTC,71678998915.0,2019.236,101986240859.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
203,BTC,71987847571.0,2019.233,97330112147.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
204,BTC,70184147203.0,2019.23,95501110091.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
205,BTC,69789872373.0,2019.227,94573826827.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
206,BTC,70823042992.0,2019.225,92737510865.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
207,BTC,71056017910.0,2019.222,93391244395.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
208,BTC,70840048102.0,2019.219,93086156556.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
209,BTC,70926226882.0,2019.216,93272287960.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
210,BTC,71942444088.0,2019.214,92046492864.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
211,BTC,71647703828.0,2019.211,96530038144.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
212,BTC,70958165407.0,2019.208,98417387004.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
213,BTC,70821939585.0,2019.205,95354207776.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
214,BTC,71227967573.0,2019.203,93847052256.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
215,BTC,69675002377.0,2019.2,94248717444.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
216,BTC,69024696307.0,2019.197,93638345002.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
217,BTC,68706700381.0,2019.195,93532402741.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
218,BTC,68743000581.0,2019.192,92702617458.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
219,BTC,68666928025.0,2019.189,92404613297.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
220,BTC,69475297370.0,2019.186,89422237603.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
221,BTC,69674508655.0,2019.184,91188595341.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
222,BTC,68574579320.0,2019.181,89925574875.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
223,BTC,68749421311.0,2019.178,89792633045.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
224,BTC,68609885776.0,2019.175,89341168457.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
225,BTC,68470655400.0,2019.173,93918439274.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
226,BTC,66094551587.0,2019.17,91799330425.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
227,BTC,67592376373.0,2019.167,93286365973.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
228,BTC,67888255371.0,2019.164,91674230186.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
229,BTC,67796965743.0,2019.162,89212733450.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
230,BTC,67704774107.0,2019.159,88796118650.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
231,BTC,67631949500.0,2019.156,86778727821.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
232,BTC,67683296223.0,2019.153,87655288145.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
233,BTC,68173204651.0,2019.151,85986009273.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
234,BTC,66897483404.0,2019.148,73269368747.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
235,BTC,72720867208.0,2019.145,72339379036.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
236,BTC,70308555857.0,2019.142,72355190645.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
237,BTC,69398333876.0,2019.14,72202088875.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
238,BTC,70194350042.0,2019.137,71678998915.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
239,BTC,69262673238.0,2019.134,71987847571.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
240,BTC,68704389994.0,2019.132,70184147203.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
241,BTC,64453368779.0,2019.129,69789872373.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
242,BTC,63673369195.0,2019.126,70823042992.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
243,BTC,63509111125.0,2019.123,71056017910.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
244,BTC,63434486052.0,2019.121,70840048102.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
245,BTC,63694394519.0,2019.118,70926226882.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
246,BTC,64063755250.0,2019.115,71942444088.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
247,BTC,63968390250.0,2019.112,71647703828.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
248,BTC,64694025951.0,2019.11,70958165407.0,0,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
